Timestamp,¿Está interesado en las noticias a los siguientes niveles geográficos? Seleccione todos los que se apliquen.,¿Cuáles de estos temas le interesan más? Seleccione hasta cinco.,¿Le interesa alguna de estas historias especiales? Seleccione todos los que se apliquen.,"¿Hay algunas historias específicas que le gustaría ver más frecuentemente en las noticias locales? Por ejemplo, artículos de investigación, perfil de negocios, columnas de opinión, caricaturas, etc.",¿En qué lenguaje prefiere recibir sus noticias? [TV/Video],¿En qué lenguaje prefiere recibir sus noticias? [Radio/Audio/Podcast],¿En qué lenguaje prefiere recibir sus noticias? [Impreso/Texto],¿Cómo recibe sus noticias **más frecuentemente**?,"¿Cuáles fuentes de información específicas usa usted más frecuentemente? Por favor anótelos aquí. Por ejemplo, Hartford Courant, Record Journal, noticiero FOX , CNN, NPR, Facebook, Patch, La Voz, Telemundo, etc.",¿Como **preferiría** recibir sus noticias?,"¿Cuánto confía en las noticias que vienen de… [Organizaciones de noticias nacionales (como CNN, Univisión)]","¿Cuánto confía en las noticias que vienen de… [Organizaciones de noticias locales (como el Record-Journal, Patch, el Hartford Courant, CT Mirror)]","¿Cuánto confía en las noticias que vienen de… [Medios sociales (como Facebook, Twitter, TikTok, YouTube, Instagram)]",¿Cuánto confía en las noticias que vienen de… [Familiares/amistades/verbalmente],¿Qué tanto está de acuerdo con estas declaraciones? [Confío en las fuentes de noticias que recibo acerca de mi comunidad.],¿Qué tanto está de acuerdo con estas declaraciones? [El noticiero local cubre temas que son importantes para mí.],"¿Qué tanto está de acuerdo con estas declaraciones? [Las noticias locales reflejan mis creencias, valores y costumbres.]",¿En qué pueblo vive?,¿Se identifica como hispano/latino/latinx?,¿En qué país nació?,¿Cuál es su rango de edad?,¿Cuál es su identidad de género?,¿Qué idioma habla en su hogar?,¿Alguno de los siguientes lo describen?,"¿Tiene acceso a una computadora portátil, computadora en su casa o dispositivo con conexión a internet, como un teléfono inteligente o iPad?",¿Tiene acceso a internet en su casa?,¿Está registrado/a para votar?,"Si desea recibir un cupón digital de CTown Supermarket, por completar la encuesta, por favor ingrese su dirección de correo electrónico a continuación. Este cupón es válido para $5 de descuento en compras de $50 o más.","Si usted ingresó su correo electrónico arriba, ¿también le gustaría recibir el boletín electrónico de Record-Journal Latino Lab?",¿Le interesa ser contactado para participar en un grupo focal para que podamos comprender mejor sus respuestas a las preguntas de esta encuesta?,¿Hay algo más que le gustaría dejarnos saber?
2022/08/27 11:30:56 AM AST,Local;Nacional,"Educación;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Viajes y hospitalidad",Temas sobre adolescentes;Temas acerca de jóvenes,Articulos de investigacion,Español,Español,Español,TV,Record Journal y Telemundo en español,Medios sociales,Un poco,Mucho,Un poco,Un poco,De acuerdo,De acuerdo,Neutral,Meriden,Sí,Puerto Rico,40-49,Mujer,Español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,NA,"Como Latina, me gustaría que nuestra comunidad tuviera mas recursos para los jóvenes. informacion a los padres, buscar enfoques para jóvenes. orientación a la comunidad latina"
2022/08/28 10:45:57 AM AST,Local;Estatal;Nacional;Internacional,"Deportes;Negocios locales;Salud;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)",Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes,Como enfrentar la crisis económica y la inflación,Ambos: inglés y español,Inglés,No uso este formato,Radio,95.7 fm,TV,Mucho,Un poco,Un poco,Mucho,De acuerdo,De acuerdo,Neutral,Hartford,Sí,USA (padres peruanos),Menor de 18,Hombre,Ambos: inglés y español,Soy un estudiante,Sí,Sí,No,NOT PROVIDED,No,NA,NA
2022/08/28 11:07:27 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Ecuatorianos en ct,"Deportes;Música, arte y cultura;Negocios locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera",Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes,"Perfil de negocios, Culturas",Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Mobile Apps,NA,Aplicaciones de noticias,Un poco,Un poco,Un poco,Mucho,Neutral,Neutral,Neutral,Meriden,Sí,Ecuador,40-49,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad;Soy propietario de una empresa pequeña,Sí,Sí,Sí,REMOVED,Sí,NA,Culturas
2022/08/28 11:18:10 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Políticas;Música, arte y cultura;Negocios locales;Educación;Salud;Eventos locales;Finanzas y educación financiera;Oportunidades de participación comunitaria;Diversidad y justicia social;Asuntos ambientales y cambio de climático;Tecnología;Viajes y hospitalidad",Temas acerca de familias con niños;Temas acerca de las personas de la tercera edad;Temas acerca de participacion comunitaria,NA,Español,NA,NA,Medios sociales,NA,Periódicos,Mucho,Mucho,Un poco,NA,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto rico,70 o mayor,Hombre,Español,Ninguno de estos,No,Sí,Sí,NOT PROVIDED,No,NA,No
2022/08/28 11:28:25 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Música, arte y cultura;Educación;Salud;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera;Bienes raíces y propietario de vivienda;Viajes y hospitalidad",Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de jóvenes,NA,Ambos: inglés y español,Español,Español,Aplicaciones de noticias,Facebook,"Amistades, círculos sociales o verbalmente",Un poco,Mucho,Mucho,Para nada,Neutral,Neutral,De acuerdo,Meriden,Sí,Mexico,40-49,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,No,NA,No
2022/08/28 12:37:55 PM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro,"Deportes;Políticas;Negocios locales;Educación;Salud;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera;Tecnología",Temas sobre adolescentes;Temas acerca de participacion comunitaria,NA,Inglés,NA,NA,Aplicaciones de noticias,NA,Periódicos,Mucho,Mucho,Mucho,Un poco,Neutral,Neutral,De acuerdo,Meriden,Sí,República Dominicana,50-59,Hombre,Ambos: inglés y español,NA,Sí,Sí,Sí,REMOVED,Sí,NA,NA
2022/08/28 12:43:18 PM AST,Nacional,"Música, arte y cultura",Temas acerca de familias con niños,Columnas de opinion,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Telemundo,TV,Un poco,Mucho,Para nada,Un poco,De acuerdo,De acuerdo,De acuerdo,New Britain,No,USA,60-69,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,No,No,NOT PROVIDED,NA,NA,No comments
2022/08/28 1:00:18 PM AST,Local,Educación;Salud;Oportunidades de participación comunitaria,Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de jóvenes,NA,Español,NA,NA,Aplicaciones de noticias,Facebook,Aplicaciones de noticias,Un poco,Mucho,Un poco,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Mexico,30-39,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,No,Sí,No,NOT PROVIDED,No,NA,NA
2022/08/28 1:01:36 PM AST,Local,"Deportes;Música, arte y cultura;Negocios locales;Educación;Salud",Temas acerca de familias con niños,NA,Español,NA,NA,TV,NA,TV,Un poco,Un poco,Un poco,Un poco,De acuerdo,Neutral,De acuerdo,Meriden,Sí,Ecuador,18-29,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,Sí,NA,NA
2022/08/28 1:02:02 PM AST,Local,"Deportes;Música, arte y cultura;Negocios locales;Educación;Salud",Temas acerca de familias con niños,NA,Español,NA,NA,TV,NA,TV,Un poco,Un poco,Un poco,Un poco,De acuerdo,Neutral,De acuerdo,Meriden,Sí,Ecuador,18-29,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,Sí,NA,NA
2022/08/28 1:03:31 PM AST,Local;Estatal,"Políticas;Educación;Salud;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Comida",Temas acerca de las personas de la tercera edad;Temas acerca de participacion comunitaria,Artículos de investigación,Español,NA,NA,TV,Récord journal,TV,Un poco,Mucho,Un poco,Un poco,De acuerdo,De acuerdo,Neutral,Meriden,Sí,Mexico,50-59,Mujer,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,NA,Que ayuden a la comunidad latina y en general
2022/08/28 1:23:34 PM AST,Local;Nacional;Internacional,Deportes;Educación;Salud;Viajes y hospitalidad,Temas acerca de familias con niños;Temas acerca de propietarios de pequeñas empresas,NA,Español,NA,NA,TV,NA,TV,Un poco,Un poco,Un poco,Para nada,De acuerdo,En desacuerdo,De acuerdo,Meriden,Sí,Ecuador,30-39,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad;Ninguno de estos,Sí,Sí,No,NOT PROVIDED,Sí,NA,NA
2022/08/28 2:01:59 PM AST,Internacional,Educación,Temas acerca de familias con niños,Las cosas internacionales,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Telemundo,TV,Mucho,Para nada,Mucho,Un poco,De acuerdo,De acuerdo,Neutral,MA,Sí,Puerto Rico,60-69,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,NA,No comments
2022/08/28 2:38:12 PM AST,Internacional,Tecnología,Temas sobre adolescentes;Temas acerca de las personas de la tercera edad,Inmigrantes,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Univision,TV,Un poco,Un poco,Un poco,Un poco,Neutral,En desacuerdo,Neutral,Middletown,Sí,USA,50-59,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,NA,No comments
2022/08/28 2:50:06 PM AST,Local,"Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)",Temas acerca de las personas de la tercera edad,Violencia,Inglés,Inglés,Inglés,TV,El canal 8,TV,Mucho,Un poco,Un poco,Para nada,De acuerdo,De acuerdo,De acuerdo,New Haven,Sí,Puerto Rico,60-69,Hombre,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,NA,La comunidad está bien
2022/08/28 3:25:16 PM AST,Local,"Deportes;Educación;Salud;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera;Oportunidades de participación comunitaria;Diversidad y justicia social",Temas acerca de familias con niños;Temas sobre adolescentes,NA,NA,NA,Ambos: inglés y español,Medios sociales,NA,Medios sociales,Un poco,Un poco,Un poco,Un poco,NA,De acuerdo,De acuerdo,Meriden,Sí,Puertorriqueños,40-49,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,REMOVED,Sí,NA,NA
2022/08/28 3:33:15 PM AST,Local,Salud,Temas acerca de las personas de la tercera edad,Otros temas,Español,Español,Español,Radio,Facebook,TV,Un poco,Mucho,Un poco,Un poco,Neutral,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,60-69,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,No,Sí,NOT PROVIDED,NA,NA,No comments
2022/08/28 3:38:42 PM AST,Internacional,Salud,Temas acerca de jóvenes,Articulos de investigacion,Español,Español,Español,TV,Facebook,TV,Mucho,Un poco,Para nada,Un poco,De acuerdo,De acuerdo,Neutral,Meriden,Sí,Puerto Rico,60-69,Mujer,Español,Ninguno de estos,No,Sí,Sí,NOT PROVIDED,NA,NA,Mejor comunidad
2022/08/28 3:44:08 PM AST,Internacional,"Música, arte y cultura",Temas acerca de familias con niños,De investigative,Español,Español,Español,TV,Telemundo,TV,Mucho,Mucho,Mucho,Mucho,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,70 o mayor,Hombre,Español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,NA,No comments
2022/08/28 4:31:34 PM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Salud,Temas acerca de participacion comunitaria,Investigacion,Español,Español,Español,TV,"Telemundo, La voz",TV,Mucho,Mucho,Mucho,Un poco,De acuerdo,De acuerdo,De acuerdo,Manchester,Sí,Republica Domenicana,50-59,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,NA,No comments
2022/09/01 10:48:03 AM AST,Local,"Políticas;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)",Temas acerca de las personas de la tercera edad,Negocios,Español,Español,Español,TV,Telemundo y el noticiero,TV,Un poco,Para nada,Para nada,Mucho,Neutral,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,70 o mayor,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,NA,No comments
2022/09/01 11:03:41 AM AST,Estatal,Educación,Temas sobre adolescentes;Temas acerca de participacion comunitaria,Mas de investigacion y caricaturas,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Periódicos,Telemundo,Periódicos,Mucho,Mucho,Un poco,Para nada,De acuerdo,De acuerdo,Neutral,Wallingford,Sí,Puerto Rico,50-59,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,No,"El sistema educacion para los latinos, estudiantes latinos y más investigacion en la área."
2022/09/01 12:02:30 PM AST,Local;Internacional,Políticas;Finanzas y educación financiera;Asuntos ambientales y cambio de climático,Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de participacion comunitaria,Columnas de opinión y artículos de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,CNN and Facebook,Medios sociales,Mucho,Un poco,Un poco,Un poco,Neutral,Neutral,Neutral,Meriden,Sí,Ecuador,18-29,Mujer,Ambos: inglés y español,Soy un estudiante,Sí,Sí,No,NOT PROVIDED,NA,No,Cuando transmiten las noticias que Sean en inglés pero con subtítulos en espanol
2022/09/01 12:18:01 PM AST,Local,Deportes;Políticas,Temas acerca de familias con niños;Temas acerca de propietarios de pequeñas empresas,Perfil de negocios,Español,Español,Español,TV,Facebook,TV,Un poco,Un poco,Un poco,Mucho,En desacuerdo,De acuerdo,De acuerdo,Wallingford,Sí,Ecuador,30-39,Mujer,Español,Soy propietario de una empresa pequeña,Sí,Sí,No,NOT PROVIDED,NA,No,No comments
2022/09/01 12:23:45 PM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Deportes;Políticas;Música, arte y cultura;Negocios locales;Educación;Salud;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera;Bienes raíces y propietario de vivienda;Oportunidades de participación comunitaria;Diversidad y justicia social;Asuntos ambientales y cambio de climático;Tecnología;Viajes y hospitalidad;Comida",Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,Lo que pasa en la comunidad como los crimines,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,"Telemundo, CNN and Facebook",TV,Mucho,Mucho,Un poco,Un poco,De acuerdo,De acuerdo,Neutral,Meriden,Sí,Puerto Rico,60-69,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,No,No comments
2022/09/01 12:35:18 PM AST,Local,Educación,Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,NA,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,NA,TV,Mucho,Mucho,Mucho,Mucho,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,50-59,Mujer,Inglés,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,No,No,"A mi me gustaría que se hablara sobre los uniformes para los niños que vayan a la escuela, sería más económico. menos preocupacion"
2022/09/02 10:49:01 AM AST,Internacional,Educación;Salud,Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,Caricaturas,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Aplicaciones de noticias,Telemundo,TV,Un poco,Un poco,Un poco,Un poco,De acuerdo,Neutral,De acuerdo,Wallingford,Sí,Ecuador,30-39,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,No,No comments
2022/09/02 10:53:17 AM AST,Internacional,Educación,Temas acerca de familias con niños,Articulos de investigation,Español,Español,Español,TV,Cualquiera,TV,Un poco,Un poco,Mucho,Mucho,Neutral,Neutral,Neutral,Meriden,Sí,Puerto Rico,60-69,Mujer,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,No,Que den cosas positivas sobre los niños para que la comunidad se eduquen mas
2022/09/02 11:08:00 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Salud;Eventos locales,Temas acerca de familias con niños,Negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,La voz y Telemundo,TV,Para nada,Mucho,Un poco,Un poco,Neutral,De acuerdo,De acuerdo,Meriden,Sí,USA,40-49,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,No,"They have to try to encourage people to go out and work, Latino community need more opportunities locally"
2022/09/02 11:42:54 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Negocios locales;Eventos locales,Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas,Otro tema,Español,Español,Español,TV,Telemundo,TV,Un poco,Para nada,Mucho,Un poco,Neutral,NA,Neutral,Meriden,Sí,Puerto zrico,60-69,Mujer,Español,Ninguno de estos,Sí,Sí,No estoy seguro/a,NOT PROVIDED,NA,No,No comments
2022/09/02 11:50:13 AM AST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Educación;Salud,Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de jóvenes,Perfil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Por internet,TV,Para nada,Un poco,Un poco,Un poco,En desacuerdo,Neutral,Neutral,Meriden,Sí,Paraguay,40-49,Mujer,"Huarani, Espanol, Ingles y Portugués",Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,No,Me gusta mucho esta ciudad
2022/09/02 11:58:32 AM AST,Internacional,"Deportes;Políticas;Música, arte y cultura;Negocios locales;Educación;Salud;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera",Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,Caricaturas,Español,Español,Español,TV,Telemundo y Univison,TV,Un poco,Un poco,Para nada,Un poco,En desacuerdo,Neutral,De acuerdo,Meriden,Sí,Puerto Rico,50-59,Mujer,Español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,No,No,Informar más de lo que hay en el pueblo y trabajar en las luces del pueblo. Poner más luces alrededor de la ciudad.
2022/09/03 10:34:30 AM AST,Local,Deportes;Negocios locales;Educación;Eventos locales;Comida,Temas acerca de participacion comunitaria,Perfiles,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Fox,Radio,Para nada,Mucho,Para nada,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Colombia,30-39,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,No,Sí,NA
2022/09/03 10:53:54 AM AST,Local,"Deportes;Música, arte y cultura;Educación;Salud;Eventos locales",Temas acerca de familias con niños;Temas acerca de jóvenes,NA,Ambos: inglés y español,NA,NA,TV,NA,TV,Un poco,Un poco,NA,NA,Neutral,De acuerdo,De acuerdo,Wallingford,Sí,Mexico,40-49,Hombre,Ambos: inglés y español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,No,Sí,NA
2022/09/03 10:55:52 AM AST,Estatal,Salud;Comida,Temas acerca de las personas de la tercera edad,NA,Inglés,NA,NA,TV,Telemundo,TV,Un poco,Un poco,Un poco,Un poco,Neutral,Neutral,Neutral,West haven,Sí,Mexicl,50-59,Hombre,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,No,No,NA
2022/09/03 11:02:49 AM AST,Local,Educación,Temas acerca de familias con niños,NA,Español,NA,NA,TV,NA,TV,Un poco,NA,NA,NA,Neutral,NA,NA,New Haven,Sí,NA,30-39,Hombre,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,No,No,NA
2022/09/03 11:03:33 AM AST,Nacional,"Deportes;Música, arte y cultura;Educación;Salud;Viajes y hospitalidad",Temas acerca de familias con niños,NA,Español,Español,Español,Radio,NA,TV,Un poco,Un poco,Un poco,Un poco,Neutral,Neutral,Neutral,New Haven,Sí,Mexico,30-39,Hombre,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,No,No,NA
2022/09/03 11:07:57 AM AST,Local,Deportes;Negocios locales;Salud;Viajes y hospitalidad;Comida,Temas acerca de familias con niños;Temas acerca de las personas de la tercera edad,Negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Correo electrónico/boletines informativos,Redes sociales,Medios sociales,Un poco,Un poco,Un poco,Un poco,Neutral,Neutral,Neutral,Wallingford,Sí,NA,30-39,Mujer,Ambos: inglés y español,Soy propietario de una empresa pequeña,Sí,Sí,No,NOT PROVIDED,No,No,NA
