Timestamp,¿Está interesado en las noticias a los siguientes niveles geográficos? Seleccione todos los que se apliquen.,¿Cuáles de estos temas le interesan más? Seleccione hasta cinco.,¿Le interesa alguna de estas historias especiales? Seleccione todos los que se apliquen.,"¿Hay algunas historias específicas que le gustaría ver más frecuentemente en las noticias locales? Por ejemplo, artículos de investigación, perfil de negocios, columnas de opinión, caricaturas, etc.",¿En qué lenguaje prefiere recibir sus noticias? [TV/Video],¿En qué lenguaje prefiere recibir sus noticias? [Radio/Audio/Podcast],¿En qué lenguaje prefiere recibir sus noticias? [Impreso/Texto],¿Cómo recibe sus noticias **más frecuentemente**?,"¿Cuáles fuentes de información específicas usa usted más frecuentemente? Por favor anótelos aquí. Por ejemplo, Hartford Courant, Record Journal, noticiero FOX , CNN, NPR, Facebook, Patch, La Voz, Telemundo, etc.",¿Como **preferiría** recibir sus noticias?,"¿Cuánto confía en las noticias que vienen de… [Organizaciones de noticias nacionales (como CNN, Univisión)]","¿Cuánto confía en las noticias que vienen de… [Organizaciones de noticias locales (como el Record-Journal, Patch, el Hartford Courant, CT Mirror)]","¿Cuánto confía en las noticias que vienen de… [Medios sociales (como Facebook, Twitter, TikTok, YouTube, Instagram)]",¿Cuánto confía en las noticias que vienen de… [Familiares/amistades/verbalmente],¿Qué tanto está de acuerdo con estas declaraciones? [Confío en las fuentes de noticias que recibo acerca de mi comunidad.],¿Qué tanto está de acuerdo con estas declaraciones? [El noticiero local cubre temas que son importantes para mí.],"¿Qué tanto está de acuerdo con estas declaraciones? [Las noticias locales reflejan mis creencias, valores y costumbres.]",¿En qué pueblo vive?,¿Se identifica como hispano/latino/latinx?,¿En qué país nació?,¿Cuál es su rango de edad?,¿Cuál es su identidad de género?,¿Qué idioma habla en su hogar?,¿Alguno de los siguientes lo describen?,"¿Tiene acceso a una computadora portátil, computadora en su casa o dispositivo con conexión a internet, como un teléfono inteligente o iPad?",¿Tiene acceso a internet en su casa?,¿Está registrado/a para votar?,"Si desea recibir un cupón digital de CTown Supermarket, por completar la encuesta, por favor ingrese su dirección de correo electrónico a continuación. Este cupón es válido para $5 de descuento en compras de $50 o más.","Si usted ingresó su correo electrónico arriba, ¿también le gustaría recibir el boletín electrónico de Record-Journal Latino Lab?",¿Le interesa ser contactado para participar en un grupo focal para que podamos comprender mejor sus respuestas a las preguntas de esta encuesta?,¿Hay algo más que le gustaría dejarnos saber?
2022/11/05 10:33:28 AM EST,Estatal,Educación;Tecnología,Temas acerca de familias con niños,NA,Inglés,NA,NA,TV,NA,TV,Mucho,NA,NA,NA,NA,De acuerdo,NA,New Haven,Sí,Guatemala,40-49,Hombre,Ambos: inglés y español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,Sí,Sí,NA
2022/11/05 10:38:59 AM EST,Nacional,Deportes;Políticas;Negocios locales;Educación;Salud,Temas acerca de propietarios de pequeñas empresas,Negocios,NA,NA,Español,Medios sociales,Cnn,Periódicos,Un poco,NA,NA,NA,Neutral,Neutral,Neutral,New Haven,Sí,Guatemala,50-59,Hombre,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,No,NA
2022/11/05 10:39:54 AM EST,Local;Estatal,Deportes;Educación;Salud;Eventos locales,Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de participacion comunitaria,Oplnion,Ambos: inglés y español,NA,NA,Correo electrónico/boletines informativos,CNN npr patch,Textos,Mucho,Mucho,Un poco,Un poco,Neutral,Neutral,Neutral,Wallingford,NA,Mexico,50-59,Hombre,Español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,Sí,Sí,Sigan adelante
2022/11/05 11:11:02 AM EST,Local;Estatal;Nacional;Internacional,Negocios locales;Educación;Eventos locales;Diversidad y justicia social;Asuntos ambientales y cambio de climático,Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas,NA,Español,Español,NA,Medios sociales,La voz,Radio,Mucho,Un poco,Un poco,Un poco,De acuerdo,Neutral,Neutral,New Haven,Sí,Guatemala,18-29,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,REMOVED,Sí,Sí,NA
2022/11/05 11:11:34 AM EST,Nacional,Salud;Viajes y hospitalidad,Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes,Noticias de madres e hijos,Español,NA,NA,TV,NA,Textos,Mucho,Mucho,Un poco,Un poco,De acuerdo,De acuerdo,De acuerdo,New Haven,Sí,Guatemala,18-29,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,No,No,No,REMOVED,Sí,No,NA
2022/11/05 11:30:18 AM EST,Internacional,Educación;Salud;Comida,Temas sobre adolescentes;Temas acerca de jóvenes,No,Ambos: inglés y español,NA,NA,Medios sociales,Univision,Textos,Mucho,Un poco,Un poco,Un poco,De acuerdo,Neutral,Neutral,Newbritain,Sí,Mexico,30-39,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,REMOVED,Sí,No,No
2022/11/05 11:42:33 AM EST,Regional/Nueva Inglaterra/NYC Metro,"Deportes;Música, arte y cultura;Negocios locales;Educación;Salud;Comida",Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes,NA,Español,NA,NA,TV,NA,TV,Un poco,NA,NA,NA,Neutral,NA,NA,Hartford,Sí,Mexico,30-39,Hombre,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,REMOVED,Sí,No,NA
2022/11/05 11:55:03 AM EST,Local,Educación;Salud;Bienes raíces y propietario de vivienda;Viajes y hospitalidad,Temas acerca de familias con niños,NA,Español,NA,NA,Textos,NA,Textos,Un poco,NA,NA,NA,Neutral,NA,NA,New Haven,Sí,Mexico,40-49,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,NA,Sí,No estoy seguro/a,NOT PROVIDED,Sí,Sí,NA
2022/11/05 12:01:47 PM EST,Nacional,"Deportes;Negocios locales;Educación;Salud;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera;Bienes raíces y propietario de vivienda;Viajes y hospitalidad",Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Ninguno de estos,NA,Español,NA,NA,Periódicos,NA,Periódicos,NA,Mucho,NA,NA,Neutral,De acuerdo,De acuerdo,Hartford,Sí,Mexico,40-49,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,Sí,Sí,NA
2022/11/05 12:06:39 PM EST,Internacional,"Educación;Salud;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera;Bienes raíces y propietario de vivienda",Temas acerca de participacion comunitaria,Si,Español,NA,NA,Periódicos,NA,Periódicos,Mucho,Mucho,Un poco,Mucho,De acuerdo,De acuerdo,De acuerdo,Hartford,Sí,Mexico,40-49,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,No,No,NA
2022/11/05 12:19:27 PM EST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Educación;Salud;Eventos locales;Tecnología;Viajes y hospitalidad;Comida,Temas sobre adolescentes;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes,Perfil de megocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Telemundo,TV,Mucho,Mucho,Mucho,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,30-39,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,No,No,No
2022/11/05 9:28:10 PM EST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Tecnología;Viajes y hospitalidad;Comida,Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de participacion comunitaria,Caricaturas,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Telemundo,TV,Mucho,Un poco,Para nada,Para nada,De acuerdo,De acuerdo,Neutral,Meriden,Sí,Ecuador,30-39,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Prefiero no decir,NOT PROVIDED,No,Sí,No
2022/11/05 9:30:12 PM EST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Deportes;Negocios locales;Educación;Salud;Eventos locales;Finanzas y educación financiera;Bienes raíces y propietario de vivienda;Oportunidades de participación comunitaria;Tecnología,Temas acerca de participacion comunitaria,Columna de opinión,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Univision,TV,Mucho,Mucho,Un poco,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,18-29,Hombre,Ambos: inglés y español,Soy un estudiante,Sí,Sí,Sí,NOT PROVIDED,No,No,No comentarios
2022/11/05 9:31:43 PM EST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Deportes;Políticas;Tecnología;Viajes y hospitalidad;Comida,Ninguno de estos,Ninguno,Español,Español,Español,Medios sociales,Facebook,Medios sociales,Un poco,Un poco,Para nada,Para nada,De acuerdo,Neutral,Neutral,Meriden,Sí,Puerto Rico,40-49,Hombre,Español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,No,No,No
2022/11/06 9:48:58 AM EST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Música, arte y cultura;Negocios locales;Educación;Salud;Eventos locales;Diversidad y justicia social;Asuntos ambientales y cambio de climático;Tecnología;Viajes y hospitalidad;Comida",Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,"Salud mental, educación para adolescentes",Español,Español,Español,TV,Telemundo,Medios sociales,Un poco,Un poco,Un poco,Un poco,Neutral,De acuerdo,De acuerdo,Hartford,Sí,Guaremala,40-49,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,No,No,NA
2022/11/06 9:59:29 AM EST,Regional/Nueva Inglaterra/NYC Metro,Educación;Bienes raíces y propietario de vivienda,Temas acerca de familias con niños,NA,Español,NA,NA,TV,NA,TV,Un poco,NA,NA,NA,De acuerdo,NA,NA,New Haven,Sí,Mexico,30-39,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,No,No,NA
2022/11/06 10:20:58 AM EST,Estatal,"Políticas;Música, arte y cultura;Negocios locales;Educación;Salud;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera;Bienes raíces y propietario de vivienda;Diversidad y justicia social;Tecnología;Comida",Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,Temas de seguridad ciudadana y doméstica,Ambos: inglés y español,Español,Español,Aplicaciones de noticias,CNN en español Facebook,Medios sociales,Mucho,Mucho,Un poco,NA,Neutral,En desacuerdo,Neutral,New Haven,Sí,Mexico,40-49,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Prefiero no decir,NOT PROVIDED,NA,NA,Gracias por su servicio a la comunidad en general por hacer escuchar nuestras voces
2022/11/06 10:47:56 AM EST,Local,Deportes;Tecnología,Temas sobre adolescentes,NA,Inglés,Inglés,Inglés,Radio,NA,Aplicaciones de noticias,Mucho,Mucho,Mucho,Mucho,De acuerdo,De acuerdo,De acuerdo,New Haven,Sí,NA,18-29,Mujer,Inglés,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,No,No,NA
2022/11/06 11:05:23 AM EST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Deportes;Políticas;Música, arte y cultura;Negocios locales;Educación;Salud;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera;Viajes y hospitalidad;Comida",Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,NA,Español,Español,Español,TV,Telemundo,TV,Un poco,Un poco,Un poco,Un poco,Neutral,Neutral,Neutral,Wallingford,Sí,Mexico,Prefiero no decir,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No estoy seguro/a,NOT PROVIDED,No,No,NA
2022/11/06 11:14:41 AM EST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Deportes;Políticas;Música, arte y cultura;Negocios locales;Educación;Salud;Diversidad y justicia social;Asuntos ambientales y cambio de climático;Tecnología;Viajes y hospitalidad;Comida",Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,NA,Ambos: inglés y español,Ambos: inglés y español,No uso este formato,Medios sociales,Facebook instagram aplicaciones,TV,Mucho,Mucho,Para nada,Un poco,De acuerdo,De acuerdo,En desacuerdo,Hartford,Sí,Mexico,40-49,Hombre,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,No,No,NA
2022/11/06 11:22:05 AM EST,Local;Estatal;Nacional,"Deportes;Música, arte y cultura;Negocios locales;Educación;Salud;Finanzas y educación financiera;Viajes y hospitalidad",Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,NA,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Aplicaciones de noticias,NA,TV,Mucho,Mucho,Mucho,Mucho,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,USA,30-39,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,Sí,Sí,NA
2022/11/06 11:36:18 AM EST,Local;Estatal;Internacional,Políticas;Negocios locales;Educación;Salud;Finanzas y educación financiera,Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de participacion comunitaria,Investigacion,Ambos: inglés y español,NA,Ambos: inglés y español,Internet,Cnn,Correo electrónico/boletines informativos,Mucho,Un poco,Un poco,Un poco,Neutral,De acuerdo,Neutral,West Haven,Sí,Mexico,40-49,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,Sí,No,No
2022/11/06 11:44:24 AM EST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Deportes;Música, arte y cultura;Educación;Tecnología",Temas acerca de familias con niños;Temas sobre adolescentes,NA,Español,No uso este formato,No uso este formato,Medios sociales,Facebook,Medios sociales,Un poco,Mucho,Un poco,Mucho,De acuerdo,Neutral,De acuerdo,Meriden,Sí,México,30-39,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,No,Sí,No,NOT PROVIDED,No,No,NA
2022/11/06 11:52:02 AM EST,Internacional,"Deportes;Políticas;Música, arte y cultura;Educación;Salud;Finanzas y educación financiera",Temas acerca de familias con niños,NA,Español,NA,NA,TV,NA,TV,Mucho,NA,NA,NA,NA,De acuerdo,NA,Waterbury,Sí,NA,40-49,Hombre,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,No,No,NA
2022/11/06 12:12:03 PM EST,Local;Estatal;Nacional;Internacional,"Políticas;Música, arte y cultura;Negocios locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera;Oportunidades de participación comunitaria",Temas acerca de las personas de la tercera edad;Temas acerca de participacion comunitaria;God and family,NA,Ambos: inglés y español,Ambos: inglés y español,NA,Aplicaciones de noticias,Fox,Aplicaciones de noticias,Para nada,Un poco,Un poco,Un poco,Neutral,De acuerdo,De acuerdo,Meriden,Sí,Republica Dominicana,50-59,Hombre,Ambos: inglés y español,Soy propietario de una empresa pequeña,Sí,Sí,No,REMOVED,Sí,Sí,NA
2022/11/06 12:21:34 PM EST,Local,Educación;Salud;Asuntos ambientales y cambio de climático,Temas acerca de jóvenes,NA,Ambos: inglés y español,NA,NA,Medios sociales,NA,Medios sociales,Un poco,Para nada,Un poco,Un poco,Neutral,Neutral,Neutral,Hartford,Sí,Mexico,30-39,Hombre,Español,Ninguno de estos,Sí,No,No,NOT PROVIDED,No,No,Gracias por su trabajo
2022/11/06 12:25:36 PM EST,Local,Deportes;Salud,Temas acerca de familias con niños,NA,Ambos: inglés y español,NA,NA,TV,NA,Medios sociales,Un poco,NA,NA,NA,De acuerdo,NA,NA,New Haven,Sí,Ecuador,30-39,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,No,Sí,NA
2022/11/06 12:45:20 PM EST,Local,Deportes;Educación;Salud;Finanzas y educación financiera;Bienes raíces y propietario de vivienda,Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de jóvenes,Perfil de negocios,Español,Español,Español,Medios sociales,Facebook,Aplicaciones de noticias,Un poco,Un poco,Un poco,Un poco,Neutral,De acuerdo,Neutral,Meriden,Sí,Mexico,40-49,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,No,No,NA
2022/11/06 12:52:51 PM EST,Local,"Políticas;Música, arte y cultura;Negocios locales;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Diversidad y justicia social",Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,NA,Ambos: inglés y español,No uso este formato,Ambos: inglés y español,Medios sociales,NA,Medios sociales,Mucho,Mucho,Un poco,Un poco,De acuerdo,Neutral,Neutral,Meriden,Sí,Usa,30-39,Mujer,Inglés,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,No,No,NA
2022/11/06 12:59:17 PM EST,Local;Estatal;Nacional;Internacional,"Negocios locales;Educación;Salud;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera;Bienes raíces y propietario de vivienda;Diversidad y justicia social;Tecnología;Viajes y hospitalidad",Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,Historia de la comunidad,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Facebook,Aplicaciones de noticias,Para nada,Para nada,Un poco,Un poco,Neutral,En desacuerdo,En desacuerdo,Wallingford,Sí,Mexico,50-59,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,No,No,Historia de la comunidad en ct
2022/11/06 1:05:35 PM EST,Local;Nacional,"Políticas;Música, arte y cultura",Temas acerca de familias con niños,NA,Español,Español,Español,Textos,NA,TV,Un poco,Un poco,Mucho,Un poco,Neutral,De acuerdo,NA,Hartford,Sí,El Salvador,18-29,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,Sí,No,NA
2022/11/06 1:20:51 PM EST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,"Deportes;Políticas;Música, arte y cultura;Negocios locales;Educación;Salud;Eventos locales;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera;Bienes raíces y propietario de vivienda;Oportunidades de participación comunitaria;Diversidad y justicia social;Asuntos ambientales y cambio de climático;Tecnología;Viajes y hospitalidad;Comida",Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,"Si, muy interesante, artículos sobre investigaciones y negocios locales",NA,NA,Ambos: inglés y español,Aplicaciones de noticias,CNN,Aplicaciones de noticias,Mucho,Mucho,Para nada,Un poco,De acuerdo,De acuerdo,De acuerdo,New Haven,Sí,Venezuela,50-59,Hombre,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,No,NA,NA
2022/11/06 1:23:37 PM EST,Nacional;Internacional,"Políticas;Educación;Salud;Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Finanzas y educación financiera",Temas acerca de propietarios de pequeñas empresas;Temas acerca de participacion comunitaria,Columnas de opinión,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Facebook instagram Twitter,Medios sociales,Un poco,Un poco,Mucho,Para nada,Neutral,Neutral,Neutral,Wallingford,Sí,Mexico,40-49,Hombre,Ambos: inglés y español,Soy propietario de una empresa pequeña,Sí,Sí,No,NOT PROVIDED,No,No,NA
2022/11/06 1:58:49 PM EST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Educación;Salud;Eventos locales,Temas acerca de familias con niños;Temas sobre adolescentes;Temas acerca de las personas de la tercera edad;Temas acerca de propietarios de pequeñas empresas;Temas acerca de jóvenes;Temas acerca de participacion comunitaria,Caricaturas,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Univision,TV,Un poco,Un poco,Para nada,Para nada,Neutral,Neutral,En desacuerdo,Meriden,Sí,Puerto Rico,30-39,Hombre,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,No,No,NA
2022/11/06 7:05:49 PM EST,Local;Estatal;Regional/Nueva Inglaterra/NYC Metro;Nacional;Internacional,Educación;Salud,Temas acerca de participacion comunitaria,No,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Telemundo,TV,Mucho,Un poco,Un poco,Para nada,De acuerdo,Neutral,Neutral,Meriden,Sí,Ecuador,50-59,Hombre,Ambos: inglés y español,Ninguno de estos,Sí,Sí,No estoy seguro/a,NOT PROVIDED,No,No,NA
2022/11/06 7:07:48 PM EST,Local;Estatal,"Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro);Oportunidades de participación comunitaria;Viajes y hospitalidad;Comida",Temas acerca de participacion comunitaria,Sobre la comunidad,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Facebook,Medios sociales,Un poco,Un poco,Para nada,Para nada,Neutral,Neutral,En desacuerdo,Wallingford,Sí,Puerto Rico,30-39,Hombre,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,No,No,NA
